symbol,security,gics_sector,marketcap,Consecutive_Revenue_Growth_Years,Consecutive_EPS_Growth_Years,Consecutive_Profitable_Years,Consecutive_Positive_FCF_Years,Consecutive_ROE_Above_15pct_Years,CPI,Core_CPI,Unemployment_Rate,NFP,Real_GDP,Consumer_Sentiment,Growth_Score,Inflation_Score,Labor_Heat_Score,Macro_Regime_Score,Investment_Signal,Market_Regime,latest_price,total_return_10y,cagr_10y,volatility,momentum_12m
MMC,Marsh McLennan,Financials,87982879970.0,0,0,10,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,183.4499969482422,2.3173598459165805,0.12745873310338585,0.20413617304918047,-0.21188300218652278
MLM,Martin Marietta Materials,Materials,36461095586.0,5,4,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,623.239990234375,2.959593484128435,0.14759755514073603,0.30961568955468466,0.044005596295419336
MAS,Masco,Industrials,12823127641.0,0,0,9,7,7,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,64.87000274658203,1.1688399557847124,0.08052934099881615,0.28890489819527515,-0.19625816525300877
MA,Mastercard,Financials,482987066847.0,6,7,10,9,9,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,550.530029296875,4.6222430513838795,0.18856180914042042,0.2686350665960074,0.04172352717801542
MTCH,Match Group,Communication Services,7684084652.0,7,5,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,33.310001373291016,1.3004145322056089,0.0869147312823999,0.46837235925953385,0.01990206763367186
MKC,McCormick & Company,Consumer Staples,17959699100.0,7,6,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,67.4800033569336,0.5707636125468023,0.04621065890083553,0.23421833716479612,-0.13275921508519894
MCD,McDonald's,Consumer Discretionary,217135861315.0,4,5,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,311.82000732421875,1.731429549066442,0.1057499521820231,0.20359269481032258,0.05227287636708877
MCK,McKesson Corporation,Health Care,107407105097.0,6,3,8,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,881.1199951171875,3.6533930114345425,0.1662842436496239,0.28695878791603147,0.40979199218749995
MDT,Medtronic,Health Care,132373183022.0,0,0,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,105.33000183105469,0.39806221065717295,0.03409069105463658,0.2306034813415451,0.2293417536868505
MRK,Merck & Co.,Health Care,249195062614.0,6,4,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,104.83000183105469,1.0724738804191682,0.07562753058031935,0.22650364703259804,0.031588260162496606
META,Meta Platforms,Communication Services,1545209443341.0,2,0,3,2,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,647.9500122070312,5.215944219932086,0.2005584582349882,0.38532476004083094,0.12973818221986266
MET,MetLife,Financials,49542063615.0,5,5,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,76.55999755859375,0.6813528469930963,0.05335596142663235,0.30769382454804994,-0.12762083301058802
MTD,Mettler Toledo,Health Care,30032674132.0,6,6,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,1476.719970703125,3.308069245469393,0.1573223142375324,0.2907991730230664,0.19834448769797164
MGM,MGM Resorts,Consumer Discretionary,8856138527.0,7,0,8,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,35.290000915527344,0.551890996953694,0.04494627663178585,0.455764888607577,-0.060186374632536954
MCHP,Microchip Technology,Information Technology,27697900243.0,5,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,53.58000183105469,1.2195527417465688,0.08303071408281681,0.4077633598166607,-0.2167811875044331
MU,Micron Technology,Information Technology,251353819218.0,6,4,8,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,236.47999572753906,13.84494608896554,0.30980304687699123,0.48057296329383165,1.3229861359366204
MSFT,Microsoft,Information Technology,3522947008470.0,6,6,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,492.010009765625,8.052622328957321,0.24657022391780292,0.2680307817649964,0.14958298322862995
MAA,Mid-America Apartment Communities,Real Estate,15608167026.0,8,0,10,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,135.88999938964844,0.534439963141822,0.04376475956400516,0.24257840997436833,-0.1671365755110843
MRNA,Moderna,Health Care,9434910215.0,4,0,0,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,25.979999542236328,0.39677414029082136,0.04906768253728755,0.7202780559885178,-0.38216409004500074
MHK,Mohawk Industries,Consumer Discretionary,6771293780.0,0,0,9,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,115.9000015258789,-0.3923028482379347,-0.048607260173181954,0.4058239081619203,-0.17166950369784628
MOH,Molina Healthcare,Health Care,7468420000.0,7,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,148.25999450683594,1.4603385103954936,0.09424746790522698,0.39729250826342966,-0.5005390232586018
TAP,Molson Coors Beverage Company,Consumer Staples,8684809823.0,0,0,0,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,46.5099983215332,-0.49462133066988456,-0.06599432722914755,0.28095941033404587,-0.2426315186924204
MDLZ,Mondelez International,Consumer Staples,72505243665.0,5,5,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,57.56999969482422,0.3185982568947858,0.02805460910786306,0.21368062916278616,-0.11266951091322142
MPWR,Monolithic Power Systems,Information Technology,42779513790.0,6,5,10,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,928.1699829101562,12.58363761214361,0.29821958979450036,0.461373535007569,0.6224478310424701
MNST,Monster Beverage,Consumer Staples,71557033860.0,6,0,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,74.98999786376953,1.910160955995058,0.11278371364941009,0.26401288994259053,0.3676818413180609
MCO,Moody's Corporation,Financials,85409000000.0,5,4,9,8,5,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,490.7799987792969,3.759309403679821,0.16891311286148425,0.27658527932023036,-0.017772094659826987
MS,Morgan Stanley,Financials,258787235110.0,4,5,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,169.66000366210938,3.9463559019206835,0.1734296579317085,0.3187211150351984,0.2923522641658123
MOS,Mosaic Company (The),Materials,7490825897.0,5,3,7,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,24.489999771118164,-0.2259797647426478,-0.02530068490931603,0.45120397146425123,-0.0358267661842101
MSI,Motorola Solutions,Information Technology,61347202413.0,7,6,9,0,2,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,369.67999267578125,4.150181094491828,0.17817958989250982,0.2491573234420464,-0.2555479425830969
MSCI,MSCI Inc.,Financials,41822667407.0,8,7,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,563.719970703125,7.039360362555081,0.2318542900469922,0.30810275479143057,-0.06352589852099566
NDAQ,"Nasdaq, Inc.",Financials,50498836095.0,0,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,90.91999816894531,3.6530191355669936,0.16627486897501775,0.240090629893613,0.10006045360418958
NTAP,NetApp,Information Technology,21750419339.0,0,0,9,8,6,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,111.55999755859375,2.638617029152076,0.13793296990642356,0.3484325636198919,-0.1391975902417223
NFLX,Netflix,Communication Services,453266477680.0,9,0,10,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,107.58000183105469,7.722938476756422,0.24195233326416044,0.42000602884469795,0.23286728394872824
NEM,Newmont,Materials,94426985746.0,6,0,7,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,90.7300033569336,3.928300060235334,0.17300043565344336,0.3579626488094311,1.1474557007558248
NWSA,News Corp (Class A),Communication Services,14166877722.0,5,0,6,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,25.68000030517578,0.7895470120221444,0.059948330271575756,0.29773801975280784,-0.12295082981714789
NWS,News Corp (Class B),Communication Services,16205156205.0,5,0,6,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,29.43000030517578,1.0352697252791425,0.07368003341641893,0.2994630616946027,-0.08059975481541504
NEE,NextEra Energy,Utilities,175418213683.0,5,5,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,86.29000091552734,2.456439030166898,0.13210059703051114,0.2523017765439512,0.11356308290559713
NKE,"Nike, Inc.",Consumer Discretionary,91545010411.0,6,4,9,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,64.62999725341797,-0.02283039235205675,-0.002307785963979292,0.3148250478407789,-0.1672465307931248
NI,NiSource,Utilities,20715057914.0,0,0,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,44.130001068115234,1.2996352183417161,0.0868778890125268,0.2329474081058511,0.15372551812065982
NDSN,Nordson Corporation,Industrials,13093656051.0,6,5,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,237.66000366210938,2.2767131898800965,0.12606904345660763,0.2908251320828983,-0.08143627113026386
NSC,Norfolk Southern,Industrials,63526095139.0,5,6,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,292.0899963378906,2.072690972434016,0.11885013338192008,0.2800490026425133,0.05795211783196419
NTRS,Northern Trust,Financials,24348861259.0,6,5,10,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,131.33999633789062,0.7526019757015907,0.057738570783886445,0.30612340716684205,0.18591418815251126
NOC,Northrop Grumman,Industrials,80978567300.0,7,0,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,572.25,2.0706696615465336,0.11877647992577778,0.24806592206354475,0.1716110979692811
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,8080820430.0,6,4,6,0,1,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,18.459999084472656,-0.6786211781716696,-0.10734946129182343,0.6120163917716287,-0.32082417670328756
NRG,NRG Energy,Utilities,31975035225.0,5,0,6,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,169.49000549316406,12.712783996850714,0.2994491276367779,0.406350502531682,0.6754646041659691
NUE,Nucor,Materials,35164132955.0,5,4,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,159.49000549316406,2.847768457359462,0.14431327488309798,0.35977034327288565,0.03564938631924708
NVDA,Nvidia,Information Technology,4435965000000.0,7,6,9,8,2,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,177.0,222.2030313134098,0.7177758957771971,0.4987338120835917,0.29272569651658964
NVR,"NVR, Inc.",Consumer Discretionary,20624271121.0,6,6,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,7507.2900390625,3.462038256746995,0.1613951679400072,0.3167143218684384,-0.18593688580974843
NXPI,NXP Semiconductors,Information Technology,48210761665.0,4,3,5,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,194.94000244140625,1.0858121586884688,0.07631808287193897,0.3975879390499063,-0.14746785918245298
ORLY,O’Reilly Automotive,Consumer Discretionary,83566305108.0,7,5,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,101.69999694824219,4.781255729608557,0.19188272566421194,0.2646187695495093,0.22606933672793628
OXY,Occidental Petroleum,Energy,40817268281.0,6,3,7,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,42.0,-0.4434247518094683,-0.056934334139268294,0.48720980542592596,-0.15747239146248537
ODFL,Old Dominion,Industrials,27669996433.0,0,5,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,135.2899932861328,5.3705848593468914,0.20351351035083298,0.3240813854221868,-0.4012922398756986
OMC,Omnicom Group,Communication Services,14496283784.0,5,5,9,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,71.62000274658203,-0.03111465745854869,-0.0031572041243773663,0.27782461063402286,-0.3154926443024215
ON,ON Semiconductor,Information Technology,19068712945.0,6,4,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,50.2400016784668,3.5839417430294978,0.164531058217813,0.5008399725454349,-0.2905958501135306
OKE,Oneok,Energy,44190932248.0,0,5,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,72.81999969482422,1.4701492817357131,0.09468320469741576,0.41565145554519756,-0.35813132081399757
ORCL,Oracle Corporation,Information Technology,569138479920.0,0,0,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,201.9499969482422,4.1821911886662875,0.17891012785102567,0.3268102848866728,0.06082892329711043
OTIS,Otis Worldwide,Industrials,33889690403.0,2,0,5,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,88.8499984741211,0.9635358778811292,0.12579133659910857,0.2558363437041031,-0.12866531910875623
PCAR,Paccar,Industrials,53812438623.0,0,0,9,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,105.41999816894531,2.0433025411786887,0.11777494570247815,0.2638243868698671,-0.08979452213160088
PKG,Packaging Corporation of America,Materials,17754274860.0,6,0,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,204.07000732421875,2.0014710065605614,0.11622829296304427,0.2762213256295072,-0.17723659102298672
PLTR,Palantir Technologies,Information Technology,386712545841.0,5,2,3,2,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,168.4499969482422,16.731578626130755,0.7456835168157547,0.7123942217988055,1.5623669367515745
PANW,Palo Alto Networks,Information Technology,128171330000.0,0,1,3,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,190.1300048828125,5.08935640209092,0.19808980657689323,0.38837691215696524,-0.04071640862606607
PSKY,Paramount Skydance Corporation,Communication Services,16613694674.0,0,0,0,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,16.020000457763672,-0.6826465807639355,-0.10847435711629416,0.4869796939327206,0.5056390921845406
PH,Parker Hannifin,Industrials,105999350894.0,0,0,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,861.7000122070312,7.2333267920474675,0.23479582221406647,0.31569634304755323,0.21907058353186204
PAYX,Paychex,Industrials,39555965257.0,6,4,10,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,111.69000244140625,1.0588018883208523,0.07491553758882197,0.24784462593018758,-0.2359942501117871
PAYC,Paycom,Industrials,8958588286.0,7,5,10,6,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,161.1699981689453,2.696559720400179,0.1397329406086094,0.44796222925346835,-0.31777008795570405
PYPL,PayPal,Financials,56663082274.0,6,4,9,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,62.689998626708984,0.7779353831796509,0.059258273986978915,0.3823367465254788,-0.2789280323639364
PNR,Pentair,Industrials,17066882958.0,0,4,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,105.23999786376953,1.7637100908953758,0.10705038418541779,0.29216292487161555,-0.03546881793541912
PEP,PepsiCo,Consumer Staples,198947987751.0,7,5,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,148.74000549316406,0.48502396220890454,0.0403522283957074,0.1941410788088375,-0.08275775694300291
PFE,Pfizer,Health Care,143393544461.0,5,4,8,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,25.739999771118164,-0.17210986461240485,-0.01871784585400882,0.2395123295376497,-0.0011641709783699605
PCG,PG&E Corporation,Utilities,42676681539.0,4,4,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,16.1200008392334,-0.694291655998946,-0.11180242462647749,0.59370358967367,-0.25058109401650286
PM,Philip Morris International,Consumer Staples,235145849424.0,5,5,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,157.47999572753906,0.8020368100173365,0.06068609066901787,0.24058749854830924,0.19050496810396278
PSX,Phillips 66,Energy,53669095182.0,5,5,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,136.9600067138672,0.4963400911226288,0.041142613361638825,0.3518108971273798,0.02018626974947635
PNW,Pinnacle West Capital,Utilities,10705109287.0,5,4,9,3,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,90.86000061035156,0.43402777359675615,0.03672169848778584,0.22705011923623633,-0.03134330859012857
PNC,PNC Financial Services,Financials,73929711183.0,6,6,10,4,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,190.72000122070312,0.9968589357653881,0.07163546606879034,0.29798842561521954,-0.10961716182102754
POOL,Pool Corporation,Consumer Discretionary,8817325358.0,0,0,10,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,243.60000610351562,1.9692833177115499,0.11502494282369047,0.30866140992322877,-0.3564748755623086
PPG,PPG Industries,Materials,21802704000.0,0,4,9,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,100.04000091552734,-0.05390577892375026,-0.005528250841405402,0.26955544637444806,-0.18897444545558062
PPL,PPL Corporation,Utilities,26985685177.0,6,3,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,36.900001525878906,0.08401881708078851,0.008103497725568065,0.22886811839394625,0.05912747888257397
PFG,Principal Financial Group,Financials,18577311364.0,0,4,9,5,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,84.81999969482422,0.648270524754391,0.051263935375146286,0.3251419503703256,-0.022698481390967196
PG,Procter & Gamble,Consumer Staples,343453097032.0,7,4,9,10,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,148.16000366210938,0.9796901511484666,0.07071012082498651,0.18832766760501546,-0.1737214562523508
PGR,Progressive Corporation,Financials,131986289879.0,8,4,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,228.7899932861328,6.42342620219282,0.22207035192108604,0.24347697834244508,-0.14636966396389905
PLD,Prologis,Real Estate,117455232150.0,6,5,10,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,128.52999877929688,2.0065496790478803,0.11641709950237389,0.2710944133538436,0.10639580619065248
PRU,Prudential Financial,Financials,41773642069.0,5,3,8,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,108.25,0.25072208183823363,0.022633636765051035,0.3225121410920531,-0.16156765945115392
PEG,Public Service Enterprise Group,Utilities,41000507589.0,5,4,9,3,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,83.5199966430664,1.1360613785789617,0.07888440328253954,0.21970293604693586,-0.11628404660622726
PTC,PTC Inc.,Information Technology,20325316092.0,6,3,8,7,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,175.42999267578125,3.8676467319455483,0.1715481523539495,0.3283445330578241,-0.11959250470739702
PSA,Public Storage,Real Estate,47229379478.0,6,0,10,9,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,274.5400085449219,0.1436308062025713,0.01351686364888427,0.2341535254064387,-0.21568963020497356
PHM,PulteGroup,Consumer Discretionary,23533654627.0,6,0,10,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,127.19000244140625,5.529261059048499,0.2064793187826528,0.36421811895915646,-0.06202067318263438
PWR,Quanta Services,Industrials,66004656222.0,6,5,9,0,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,464.8800048828125,20.082994148202292,0.35658690983596264,0.3301123764475865,0.3412579246867391
QCOM,Qualcomm,Information Technology,176779260000.0,5,0,0,8,0,324.37,330.54,4.4,159626.0,23770.98,55.1,0.0,16.79,48.96,35.17,SELL - ระวังตัว,Bear Market,168.08999633789062,2.4451730515216332,0.13173090401067777,0.37575113306856855,0.07111453630897713
